header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Shed / storage,Type of parking facilities,error
Imagine bnr. 14,3071 AL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42446721-imagine-bnr-14/?navigateSource=resultlist,20220126_165556,"€ 364,000 vrij op naam","€ 4,919    The asking price per m² (€ 364,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Galleried apartment,New property,2024,SWK garantiecertificaat,Living area74 m²,74 m²,192 m³,3 rooms (2 bedrooms),1 story,2nd floor,Mechanical ventilation,Not available,Completely insulated,Complete floor heating and heat recovery unit,In residential district and unobstructed surrounding view,Built-in,Resident's parking permits,no
