header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Bullstraat 71,2522 WL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42674175-de-bullstraat-71/?navigateSource=resultlist,20220131_204320,"€ 239,500 kosten koper","€ 3,522    The asking price per m² (€ 239,500) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Under offer,Available in consultation,€ 80.00 per month,Ground-floor apartment (apartment),Resale property,1937,Living area68 m²External storage space5 m²,68 m²,5 m²,235 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Flue and TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Agpo (gas-fired combination boiler, to rent)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"55 m² (5,8 meter deep and 9,4 meter broad)",Located at the southwest,Detached wooden storage,Public parking,Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
