header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Piet Mondriaanstraat 115 3,1061 TP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42669636-piet-mondriaanstraat-115-3/?navigateSource=resultlist,20220130_190954,"€ 385,000 kosten koper","€ 4,583    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 177.29 per month,Upstairs apartment (apartment),Resale property,1959,Renovation project,Gable roof covered with roof tiles,Living area84 m²Exterior space attached to the building8 m²External storage space6 m²,84 m²,8 m²,6 m²,259 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2007, in ownership)",Municipal long-term lease,Paid until 31-10-2061,In residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 177.29 per month),Yes,Yes,Yes,no
