header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Waterkiep 1,6852 KJ Huissen        ,https://www.funda.nl/en/koop/huissen/huis-42445462-waterkiep-1/?navigateSource=resultlist,20220130_152045,"€ 575,000 kosten koper","€ 3,194    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1983,Combination roof covered with asphalt roofing and roof tiles,Living area180 m²Other space inside the building32 m²Exterior space attached to the building54 m²,180 m²,32 m²,54 m²,373 m²,686 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system, sliding door and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler and electrical boiler,"Vaillant HR (gas-fired combination boiler from 2015, in ownership)",373 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",84 m² (12 meter deep and 7 meter broad),Located at the west accessible via the rear,Balcony present,Built-in,Electricity and running water,Carport,Parking on private property and public parking,no
