header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fazantenweg 27 H,1021 HJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42543867-fazantenweg-27-h/?navigateSource=resultlist,20220130_204159,"€ 485,000 kosten koper","€ 7,239    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 115.85 per month,Ground-floor apartment (apartment),Resale property,1927,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area67 m²External storage space4 m²,67 m²,4 m²,174 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,Passive ventilation system and TV via cable,D            1.89What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-01-2057,Alongside a quiet road and in residential district,Back garden and front garden,"86 m² (10,7 meter deep and 8,05 meter broad)",Located at the northeast,Detached brick storage,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 115.85 per month),Yes,Yes,Yes,no
