header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Paulus Baxstraat 6,4651 EG Steenbergen (NB)        ,https://www.funda.nl/en/koop/steenbergen-nb/huis-88901616-paulus-baxstraat-6/?navigateSource=resultlist,20220129_065830,"€ 495,000 kosten koper","€ 3,018    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1973,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area164 m²Other space inside the building24 m²,164 m²,24 m²,788 m²,674 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,D        What does this mean?,Mostly double glazed,CH boiler and fireplace,CH boiler,"Nefit Trendline HR (gas-fired combination boiler from 2019, in ownership)",788 m²,Full ownership,Surrounded by garden,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
