header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,error
Zwarteweg 16,3816 AZ Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-88997574-zwarteweg-16/?navigateSource=resultlist,20220129_002742,"€ 1,250,000 kosten koper","€ 4,340    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (288 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2018,Mansard roof covered with roof tiles,Energie Prestatie Advies,Living area288 m²Other space inside the building16 m²External storage space56 m²,288 m²,16 m²,56 m²,483 m²,"1,169 m³",8 rooms (7 bedrooms),2 bathrooms and 3 separate toilets,Bath and toilet,3 stories and a basement,"Air conditioning, skylight, optical fibre and mechanical ventilation",A        What does this mean?,"Double glazing, energy efficient window and completely insulated","CH boiler, complete floor heating and heat recovery unit",CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 2018, in ownership)",483 m²,Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,Detached brick storage,"Loft, electricity, heating and running water",Attached brick garage,1 car,"Electricity, heating and running water",Completely insulated,no
