header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Watersteeg 2 -C,1012 NV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535757-watersteeg-2-c/?navigateSource=resultlist,20220130_235710,"€ 675,000 kosten koper","€ 7,258    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 325.53 per month,Upstairs apartment (apartment),Resale property,1914,Living area93 m²Exterior space attached to the building2 m²,93 m²,2 m²,294 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,Skylight and elevator,G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,In center,Balcony present,Yes,Yes,Yes (€ 325.53 per month),Yes,Yes,Yes,no
