header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Bosschebaan 5,5384 VX Heesch        ,https://www.funda.nl/en/koop/heesch/huis-88895726-bosschebaan-5/?navigateSource=resultlist,20220128_042601,"€ 730,000 kosten koper","€ 3,632    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 730,000) is calculated by dividing the asking price of the home by the living area (201 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area201 m²Exterior space attached to the building24 m²External storage space35 m²,201 m²,24 m²,35 m²,906 m²,702 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Skylight and sliding door,B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",906 m²,Full ownership,Alongside busy road,Surrounded by garden,Detached wooden storage,Detached brick garage,1 car,Loft and electricity,Insulated walls,Parking on private property,no
