header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Tjerk Hiddesstraat 32,8921 NR Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-42547111-tjerk-hiddesstraat-32/?navigateSource=resultlist,20220130_132310,"€ 300,000 kosten koper","€ 2,308    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1930,Gable roof covered with roof tiles,Living area130 m²Other space inside the building7 m²Exterior space attached to the building7 m²,130 m²,7 m²,7 m²,155 m²,513 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Optical fibre and TV via cable,C        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",155 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"56 m² (7,5 meter deep and 7,5 meter broad)",Located at the southwest accessible via the rear,Balcony present,Public parking,no
