header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Breitnerhof 37,1628 XL Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-88034801-breitnerhof-37/?navigateSource=resultlist,20220129_191437,"€ 315,000 kosten koper","€ 3,247    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,2000,Shed roof covered with roof tiles,Living area97 m²Exterior space attached to the building2 m²External storage space6 m²,97 m²,2 m²,6 m²,117 m²,325 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Outdoor awning and mechanical ventilation,B        What does this mean?,CH boiler,CH boiler,"HR Intergas (gas-fired combination boiler from 2013, in ownership)",117 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Parking on private property and public parking,no
