header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gratamastraat 1,9714 HM Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42671969-gratamastraat-1/?navigateSource=resultlist,20220130_151535,"€ 349,000 kosten koper","€ 3,674    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 40.00 per month,Ground-floor apartment,Resale property,1934,Gable roof covered with roof tiles,Living area95 m²Other space inside the building14 m²External storage space7 m²,95 m²,14 m²,7 m²,364 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Ground floor,TV via cable,F        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Detached brick storage,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 40.00 per month),Yes,No,Yes,no
