header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Amersfoortstraat 1,8265 XD Kampen        ,https://www.funda.nl/en/koop/kampen/huis-42653525-amersfoortstraat-1/?navigateSource=resultlist,20220128_080630,"€ 275,000 kosten koper","€ 3,056    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1965,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area90 m²Other space inside the building12 m²External storage space18 m²,90 m²,12 m²,18 m²,231 m²,335 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers,2 stories and a attic,"Mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,"Double glazing, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",231 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","85 m² (9,1 meter deep and 10 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
