header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Spoorsingel 134,1611 BM Bovenkarspel        ,https://www.funda.nl/en/koop/bovenkarspel/huis-88032177-spoorsingel-134/?navigateSource=resultlist,20220128_040734,"€ 365,000 kosten koper","€ 2,786    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1998,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area131 m²Exterior space attached to the building4 m²External storage space8 m²,131 m²,4 m²,8 m²,162 m²,423 m³,7 rooms (5 bedrooms),3 stories,"Skylight, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",162 m²,Full ownership,Alongside water and unobstructed surrounding view,Back garden,"81 m² (14 meter deep and 5,8 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Public parking,no
