header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Front garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Botter 32,3751 ZD Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-88921902-botter-32/?navigateSource=resultlist,20220128_151948,"€ 335,000 kosten koper","€ 3,564    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, row house",Resale property,1996,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area94 m²Other space inside the building20 m²Exterior space attached to the building2 m²,94 m²,20 m²,2 m²,73 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, passive ventilation system and rolldown shutters",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",73 m²,Full ownership,Front garden,"0,01 meter deep and 0,01 meter broad",Located at the west,Built-in,Electricity,Public parking,no
