header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Hilsestraat 32,5171 AD Kaatsheuvel        ,https://www.funda.nl/en/koop/kaatsheuvel/huis-42537178-hilsestraat-32/?navigateSource=resultlist,20220129_182801,"€ 400,000 kosten koper","€ 3,419    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1972,Gable roof,Living area117 m²Other space inside the building20 m²Exterior space attached to the building4 m²,117 m²,20 m²,4 m²,314 m²,493 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Skylight and flue,D        What does this mean?,Double glazing,CH boiler,CH boiler,2017,314 m²,Full ownership,In residential district,Back garden,"86 m² (7,5 meter deep and 11,5 meter broad)",Located at the south accessible via the rear,Balcony present,Attached brick garage,1 car,Parking on private property,no
