header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuiderzee op Zuid 75,8256 SR Biddinghuizen        ,https://www.funda.nl/en/koop/biddinghuizen/appartement-42403073-zuiderzee-op-zuid-75/?navigateSource=resultlist,20220129_095500,"€ 285,000 kosten koper","€ 2,767    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available on immediately,€ 221.25 per month,Galleried apartment (apartment),Resale property,2009,Combination roof,Living area103 m²Exterior space attached to the building7 m²External storage space5 m²,103 m²,7 m²,5 m²,335 m³,4 rooms (3 bedrooms),1 bathroom,Bath and shower,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Communal central heating,Central facility,Full ownership,On navigable waterway and alongside water,Balcony present,Storage box,Electricity,Parking place,Parking garage,Yes,Yes,Yes (€ 221.25 per month),Yes,Yes,Yes,no
