header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Deelgebied 1 - Wonen in het lint (Bouwnr. 2),7889 VB Klazienaveen-Noord        ,https://www.funda.nl/en/koop/klazienaveen-noord/bouwgrond-41904182-deelgebied-1-wonen-in-het-lint-bouwnr-2/?navigateSource=resultlist,20220129_094944,"€ 169,300 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,"1,330 m²",no
