header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eusebiusplein 9,6811 HE Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42695011-eusebiusplein-9/?navigateSource=resultlist,20220129_032502,"€ 1,800,000 kosten koper","€ 7,143    The asking price per m² (€ 1,800,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Penthouse (apartment),Resale property,1992,Flat roof covered with asphalt roofing,Living area252 m²Other space inside the building7 m²Exterior space attached to the building100 m²External storage space5 m²,252 m²,7 m²,100 m²,5 m²,750 m³,5 rooms (3 bedrooms),2 bathrooms,Shower and toilet,2 stories,9th floor,"Air conditioning, outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Calenta ACE 40c (CW5) (gas-fired combination boiler from 2022, in ownership)",Full ownership,"Alongside a quiet road, alongside water and unobstructed surrounding view",Built-in,Electricity,Underground parking,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
