header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grotemarkt 150,3011 PA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88806430-grotemarkt-150/?navigateSource=resultlist,20220126_002450,"€ 580,000 kosten koper","€ 5,043    The asking price per m² (€ 580,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 690,000 kosten koper",4 months,Sold under reservation,Available in consultation,€ 179.10 per month,Apartment with shared street entrance (corridor apartment),Resale property,2011-2020,With carpets and curtains,Living area115 m²Exterior space attached to the building8 m²,115 m²,8 m²,386 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,7th floor,"Elevator, mechanical ventilation and TV via cable",Not available,Double glazing and completely insulated,District heating,Central facility and district heating,Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Electricity,Underground parking,Completely insulated,Paid parking,Yes,Yes,Yes (€ 179.10 per month),Yes,Yes,Yes,no
