header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJburglaan 1371,1087 JJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41246658-ijburglaan-1371/?navigateSource=resultlist,20220130_185813,"€ 300,000 kosten koper","€ 5,263    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under offer,Available in consultation,€ 142.00 per month,Upstairs apartment,Resale property,2005,Living area57 m²Exterior space attached to the building12 m²,57 m²,12 m²,188 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2053),Paid until 31-12-2053,In residential district,Roof terrace present,Paid parking,Yes,Yes,Yes (€ 142.00 per month),Yes,Yes,Yes,no
