header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kepplerstraat 156,2562 VT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685509-kepplerstraat-156/?navigateSource=resultlist,20220131_204252,"€ 625,000 kosten koper","€ 5,342    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 112.00 per month,Ground-floor apartment (apartment),Resale property,1895,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area117 m²,117 m²,470 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,Ground floor,"Skylight, optical fibre, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",CH boiler and complete floor heating,CH boiler,"Intergas CW5 (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"30 m² (9,16 meter deep and 3,3 meter broad)",Located at the southeast,Built-in,Electricity,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 112.00 per month),Yes,Yes,Yes,no
