header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Cannenburchstraat 69,3077 PC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42524462-cannenburchstraat-69/?navigateSource=resultlist,20220126_005056,"€ 259,500 kosten koper","€ 3,127    The asking price per m² (€ 259,500) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1981,Flat roof covered with asbestos,Living area83 m²Exterior space attached to the building12 m²External storage space8 m²,83 m²,12 m²,8 m²,108 m²,279 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,Skylight,C        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB (gas-fired combination boiler, in ownership)",108 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  11-03-2079),Paid until 15-01-2055,Alongside a quiet road and in residential district,Back garden,"47 m² (9,05 meter deep and 5,15 meter broad)",Located at the west accessible via the rear,Detached brick storage,Public parking,no
