header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik Hendriklaan 102 A,2582 BG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42549010-frederik-hendriklaan-102-a/?navigateSource=resultlist,20220131_194933,"€ 998,000 kosten koper","€ 3,992    The asking price per m² (€ 998,000) is calculated by dividing the asking price of the home by the living area (250 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 115.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1906-1930,Protected townscape or village view (permit needed for alterations),Hipped roof covered with asphalt roofing and roof tiles,Living area250 m²Exterior space attached to the building43 m²External storage space7 m²,250 m²,43 m²,7 m²,910 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,1st floor,"Skylight, flue and TV via cable",E            2.15What does this mean?,Partly double glazed,CH boiler,Gas-fired boiler,"Remeha Avanta (gas-fired from 2009, in ownership)",Full ownership,"Alongside busy road, sheltered location, in residential district and unobstructed surrounding view",Roof terrace present,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 115.00 per month),Yes,No,Yes,no
