header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nijlânsdyk 73 319,8931 EP Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/appartement-42658799-nijlansdyk-73-319/?navigateSource=resultlist,20220129_021629,"€ 135,000 kosten koper","€ 1,800    The asking price per m² (€ 135,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,074 per month",6 weeks,Available,Available in consultation,Apartment with shared street entrance (service apartment),Resale property,1961,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building4 m²,75 m²,4 m²,260 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Outdoor awning, optical fibre, passive ventilation system and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Garage,1 car,Public parking,No,No,No,No,No,No,no
