header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Gijsbrecht van Amstelstraat 380,1216 CB Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42667480-gijsbrecht-van-amstelstraat-380/?navigateSource=resultlist,20220129_170848,"€ 649,000 kosten koper","€ 4,636    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1936,Gable roof covered with roof tiles,Living area140 m²Other space inside the building4 m²Exterior space attached to the building27 m²External storage space16 m²,140 m²,4 m²,27 m²,16 m²,302 m²,514 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,E        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit ecomline HR (gas-fired combination boiler from 2004, in ownership)",302 m²,Full ownership,Alongside busy road and in residential district,Back garden and front garden,Balcony present,"Carport, parking place and detached brick garage",1 car,Loft,Parking on private property,no
