header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jaffastraat 72,3532 EN Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42682035-jaffastraat-72/?navigateSource=resultlist,20220131_154758,"€ 349,000 kosten koper","€ 5,369    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 103.50 per month,Apartment with shared street entrance (apartment),Resale property,1951,Living area65 m²Exterior space attached to the building3 m²External storage space5 m²,65 m²,3 m²,5 m²,165 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,3rd floor,F            2.55What does this mean?,Double glazing,CH boiler,CH boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 103.50 per month),Yes,Yes,Yes,no
