header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bruggelaan 22,8426 BE Appelscha        ,https://www.funda.nl/en/koop/appelscha/huis-42526355-bruggelaan-22/?navigateSource=resultlist,20220128_143301,"€ 350,000 kosten koper","€ 4,023    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1930,Gable roof covered with roof tiles,Living area87 m²Exterior space attached to the building1 m²External storage space42 m²,87 m²,1 m²,42 m²,805 m²,349 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,"Outdoor awning, TV via cable and solar collectors",B        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, to rent)",805 m²,Full ownership,In wooded surroundings,Back garden,650 m² (50 meter deep and 13 meter broad),Located at the northwest,Detached wooden storage,Detached wooden garage,1 car,Loft,Parking on private property,no
