header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westlandgracht 71 1,1058 TN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42659145-westlandgracht-71-1/?navigateSource=resultlist,20220130_201105,"€ 395,000 kosten koper","€ 7,182    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 187.00 per month,Upstairs apartment (apartment),Resale property,1934,Living area55 m²Exterior space attached to the building5 m²External storage space6 m²,55 m²,5 m²,6 m²,168 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-01-2063),"Alongside a quiet road, alongside water, in residential district, rural, freestanding location and unobstructed surrounding view",Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 187.00 per month),Yes,Yes,Yes,no
