header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Granadoslaan 62,3055 RC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88901634-granadoslaan-62/?navigateSource=resultlist,20220126_010631,"€ 145,000 kosten koper","€ 3,919    The asking price per m² (€ 145,000) is calculated by dividing the asking price of the home by the living area (37 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 117.70 per month,Apartment with shared street entrance (apartment),Resale property,1965,Living area37 m²Exterior space attached to the building3 m²External storage space6 m²,37 m²,3 m²,6 m²,124 m³,1 room (1 bedroom),1 bathroom,Bath and toilet,1 story,3rd floor,Passive ventilation system,E        What does this mean?,Partly double glazed,Communal central heating,Gas-fired boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 117.70 per month),Yes,No,Yes,no
