header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Harpstraat 1,3513 XA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42683559-harpstraat-1/?navigateSource=resultlist,20220131_152036,"€ 579,000 kosten koper","€ 5,411    The asking price per m² (€ 579,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,2003,Living area107 m²Exterior space attached to the building14 m²External storage space15 m²,107 m²,14 m²,15 m²,117 m²,357 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",117 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Back garden,"41 m² (7,5 meter deep and 5,45 meter broad)",Located at the southeast accessible via the rear,Roof terrace present,Detached wooden storage,"Paid parking, public parking and resident's parking permits",no
