header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waalsdorperweg 101,2597 HR Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42678799-waalsdorperweg-101/?navigateSource=resultlist,20220131_204055,"€ 750,000 kosten koper","€ 4,688    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 100.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1906-1930,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area160 m²Other space inside the building11 m²Exterior space attached to the building3 m²,160 m²,11 m²,3 m²,540 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories,1st floor,G        What does this mean?,Double glazing,Complete floor heating,CH boiler,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
