header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Egelantier 50,2742 MA Waddinxveen        ,https://www.funda.nl/en/koop/waddinxveen/huis-42696036-egelantier-50/?navigateSource=resultlist,20220129_185813,"€ 709,500 kosten koper","€ 4,174    The asking price per m² (€ 709,500) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Desirable residence/villa, double house",Resale property,2017,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area170 m²External storage space22 m²,170 m²,22 m²,255 m²,622 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HRE Intergas (gas-fired combination boiler from 2017, in ownership)",255 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden","62 m² (11,4 meter deep and 5,45 meter broad)",Located at the southeast accessible via the rear,Detached wooden garage,1 car,Electricity,Parking on private property and public parking,no
