header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loolaan 312,7315 AD Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-42683615-loolaan-312/?navigateSource=resultlist,20220128_142134,"€ 1,500,000 kosten koper","€ 6,048    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (248 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 536.00 per month,Penthouse (apartment),New property,2021,Combination roof covered with roof tiles,Woningborg garantiecertificaat,Living area248 m²Exterior space attached to the building33 m²External storage space40 m²,248 m²,33 m²,40 m²,900 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,2 showers,8 stories,8th floor,"Skylight, optical fibre, elevator, mechanical ventilation and TV via cable",A++++        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","Geothermal heating, complete floor heating and heat pump",Geothermal heating,Full ownership,"In wooded surroundings, in residential district and unobstructed surrounding view",Sun terrace,"33 m² (8 meter deep and 4,1 meter broad)",Located at the southwest,Roof terrace present,Storage box,Garage,2 cars,Electrical door and electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 536.00 per month),Yes,Yes,Yes,no
