header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,error
KOER 13-00-11,3072 DB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42660656-koer-13-00-11/?navigateSource=resultlist,20220126_005951,"€ 585,000 vrij op naam","€ 4,875    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Desirable residence/villa, row house",New property,2024,Flat roof covered with other,SWK garantiecertificaat,Living area120 m²,120 m²,360 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,2 toilets,4 stories,"Outdoor awning, smart home, optical fibre and solar panels",A        What does this mean?,Completely insulated,District heating and complete floor heating,District heating,"Alongside a quiet road, sheltered location and in residential district",Back garden,"20 m² (4,3 meter deep and 4,6 meter broad)",Located at the southeast accessible via the rear,Roof terrace present,Underground parking and parking place,Paid parking and public parking,no
