header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Kerkweg 20,5711 PC Someren        ,https://www.funda.nl/en/koop/someren/huis-85760641-kerkweg-20/?navigateSource=resultlist,20220130_120151,Price on request,6+ months,"Converted farmhouse, detached residential property","269 m² residential surface area / 7,120 m² plot surface area",6 rooms (4 bedrooms),"1,050 m³",F        What does this mean?,Resale property,1900,no
