header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aart van der Leeuwkade 64,2274 LA Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42686798-aart-van-der-leeuwkade-64/?navigateSource=resultlist,20220130_135259,"€ 290,000 kosten koper","€ 4,203    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 145.00 per month,Apartment with shared street entrance (apartment),Resale property,1958,Living area69 m²Exterior space attached to the building3 m²External storage space13 m²,69 m²,3 m²,13 m²,219 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Outdoor awning and TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler,Central facility,2020,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 145.00 per month),Yes,Yes,Yes,no
