header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Commercial property,error
Heistraat 35,5161 GA Sprang-Capelle        ,https://www.funda.nl/en/koop/sprang-capelle/huis-42548141-heistraat-35/?navigateSource=resultlist,20220129_002026,"€ 1,250,000 kosten koper","€ 6,378    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Villa, detached residential property",Resale property,1978,Gable roof covered with roof tiles,Living area196 m²External storage space572 m²,196 m²,572 m²,"8,228 m²",694 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath and toilet",2 stories and a attic,"Jacuzzi, rolldown shutters, sauna and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,"Gas-fired combination boiler, in ownership",8.228 m²,Full ownership,Surrounded by garden,Storage box,Garage with carport,4 cars,Parking on private property,        (attached)    ,no
