header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Groevenbekerhout 11,3845 EK Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42674156-groevenbekerhout-11/?navigateSource=resultlist,20220128_062326,"€ 545,000 kosten koper","€ 3,838    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2004,Gable roof covered with asphalt roofing and roof tiles,Living area142 m²Other space inside the building23 m²Exterior space attached to the building12 m²External storage space5 m²,142 m²,23 m²,12 m²,5 m²,269 m²,596 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Outdoor awning, optical fibre, mechanical ventilation, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler and partial floor heating,"CH boiler, solar boiler and solar collectors","HR combi-ketel (gas-fired from 2018, in ownership)",269 m²,Full ownership,In residential district,Back garden and front garden,"116 m² (11,8 meter deep and 9,8 meter broad)",Located at the southwest,Outside plastic storage cabinet,Electricity,Attached brick garage,1 car,Electricity,Roof insulation and insulated walls,Parking on private property,no
