header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baan 54 U,3011 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42675070-baan-54-u/?navigateSource=resultlist,20220126_171512,"€ 389,000 kosten koper","€ 6,483    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under option,Available in consultation,€ 80.00 per month,Residential property with shared street entrance (apartment),New property,2022,Flat roof,Woningborg garantiecertificaat,Living area60 m²Exterior space attached to the building18 m²External storage space4 m²,60 m²,18 m²,4 m²,160 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,30th floor,"Balanced ventilation system, elevator, mechanical ventilation, TV via cable and solar panels",Not available,"Double glazing, energy efficient window and floor insulation","District heating, complete floor heating and heat recovery unit",District heating,Full ownership,Full ownership,In center and in residential district,Balcony present,Storage box,Electricity,Paid parking and public parking,Yes,No,Yes (€ 80.00 per month),No,No,No,no
