header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Heuvelakkersestraat 25,6913 AA Aerdt        ,https://www.funda.nl/en/koop/aerdt/huis-42696804-heuvelakkersestraat-25/?navigateSource=resultlist,20220129_171602,"€ 750,000 kosten koper","€ 3,641    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (206 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1955,Gable roof covered with roof tiles,Living area206 m²Exterior space attached to the building19 m²External storage space96 m²,206 m²,19 m²,96 m²,"2,085 m²",835 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet","2 stories, a/an attic and a basement","Outdoor awning, passive ventilation system and TV via cable",Not available,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2013, in ownership)",2.085 m²,Full ownership,"Alongside a quiet road, rural and unobstructed surrounding view",Surrounded by garden,Balcony present,Detached brick garage,3 cars,"Electrical door, electricity and heating",Insulated walls,Parking on private property,no
