header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester van Tuyllkade 11,3553 AA Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88988085-burgemeester-van-tuyllkade-11/?navigateSource=resultlist,20220131_163114,"€ 299,500 kosten koper","€ 6,240    The asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 91.00 per month,Ground-floor apartment,Resale property,1946,Living area48 m²External storage space6 m²,48 m²,6 m²,182 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,E        What does this mean?,CH boiler,Long-term lease,Bought off for eternity,Long-term lease,Bought off for eternity,In residential district,Back garden,"71 m² (11,8 meter deep and 5,98 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Public parking,Yes,Yes,Yes (€ 91.00 per month),Yes,Yes,Yes,no
