header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Botterland 49,6903 ZB Zevenaar        ,https://www.funda.nl/en/koop/zevenaar/huis-88985554-botterland-49/?navigateSource=resultlist,20220128_152858,"€ 210,000 kosten koper","€ 2,414    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1973,Gable roof covered with roof tiles,Living area87 m²Other space inside the building25 m²External storage space7 m²,87 m²,25 m²,7 m²,138 m²,384 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Mechanical ventilation,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Vaillant HR-combiketel (onderhoud 2021) (gas-fired combination boiler from 2009, in ownership)",138 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"58 m² (13 meter deep and 4,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
