header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Type of parking facilities,error
Nachtegaal 216,4872 WE Etten-Leur        ,https://www.funda.nl/en/koop/etten-leur/huis-42677497-nachtegaal-216/?navigateSource=resultlist,20220129_020048,"€ 295,000 kosten koper","€ 3,105    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1985,Gable roof covered with roof tiles,Living area95 m²Other space inside the building8 m²,95 m²,8 m²,329 m²,335 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2015, in ownership)",329 m²,Full ownership,In residential district,"Back garden, front garden and side garden",230 m² (23 meter deep and 10 meter broad),Located at the south,Attached brick storage,Public parking,no
