header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lindenlaan 563,1185 LW Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42677256-lindenlaan-563/?navigateSource=resultlist,20220128_050134,"€ 350,000 kosten koper","€ 5,000    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 192.00 per month,Galleried apartment (apartment),Resale property,1961,Flat roof,Living area70 m²Exterior space attached to the building5 m²External storage space6 m²,70 m²,5 m²,6 m²,219 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Elevator, passive ventilation system and sliding door",F        What does this mean?,Double glazing and floor insulation,CH boiler and complete floor heating,CH boiler,"Bosch (gas-fired combination boiler from 2009, in ownership)",Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 192.00 per month),Yes,Yes,Yes,no
