header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,error
Herman Kleibrinkstraat 14,2324 DJ Leiden        ,https://www.funda.nl/en/koop/leiden/huis-88048234-herman-kleibrinkstraat-14/?navigateSource=resultlist,20220129_174656,"€ 750,000 kosten koper","€ 4,902    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house (residential property on water)",Resale property,2006,Double occupancy possible and furnished,Shed roof covered with other,Energie Prestatie Advies,Living area153 m²Other space inside the building11 m²,153 m²,11 m²,170 m²,552 m³,5 rooms (3 bedrooms),1 bathroom,Bath and shower,3 stories,Mechanical ventilation and TV via cable,A+        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",170 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water and in residential district",Back garden and front garden,Built-in,Electricity and heating,no
