header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mary van der Sluisstraat 316 +P,1095 ME Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688376-mary-van-der-sluisstraat-316-p/?navigateSource=resultlist,20220131_000634,"€ 550,000 kosten koper","€ 5,789    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 173.72 per month,Galleried apartment,Resale property,2017,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building11 m²External storage space17 m²,95 m²,11 m²,17 m²,303 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,Optical fibre and elevator,A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,"€ 1.745,88 per year with option to purchase",Municipal ownership encumbered with long-term leaset,"€ 55,14 per year with option to purchase","Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Electricity,Completely insulated,Underground parking,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 173.72 per month),Yes,Yes,Yes,no
