header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Looiersdwarsstraat 24 E,1016 VM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88830693-eerste-looiersdwarsstraat-24-e/?navigateSource=resultlist,20220130_230058,"€ 1,200,000 kosten koper","€ 9,917    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 263.66 per month,Upstairs apartment (apartment),Resale property,1998,Flat roof,Living area121 m²Exterior space attached to the building99 m²,121 m²,99 m²,435 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 baths and 2 toilets,1 story,4th floor,B        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Full ownership,Full ownership,Full ownership,"Alongside a quiet road, on navigable waterway, in center and in residential district",Roof terrace present and balcony present,Built-in,2 cars,Parking garage,Yes,Yes,Yes (€ 263.66 per month),Yes,Yes,Yes,no
