header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vaart ZZ 61 b,7833 AC Nieuw-Amsterdam        ,https://www.funda.nl/en/koop/nieuw-amsterdam/appartement-42514834-vaart-zz-61-b/?navigateSource=resultlist,20220129_100603,"€ 345,000 kosten koper","€ 3,000    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Apartment with shared street entrance (apartment),Resale property,2010,Hipped roof covered with roof tiles,Living area115 m²Exterior space attached to the building56 m²External storage space4 m²,115 m²,56 m²,4 m²,393 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Alarm installation, balanced ventilation system, skylight, optical fibre, mechanical ventilation and sliding door",Not available,Completely insulated,Heat pump,Electrical boiler,Full ownership,French balcony present,Detached wooden storage,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
