header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gravin Adélastraat 108,3032 HA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88901886-gravin-adelastraat-108/?navigateSource=resultlist,20220130_145706,"€ 265,000 kosten koper","€ 5,096    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 299,000 kosten koper",7 weeks,Sold under reservation,Available in consultation,Mezzanine (apartment),Resale property,1983,Accessible for seniors,With carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area52 m²Exterior space attached to the building7 m²External storage space5 m²,52 m²,7 m²,5 m²,167 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Partly double glazed,District heating,Long-term lease,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
