header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Olof Palmeplein 47,1025 WT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42668064-olof-palmeplein-47/?navigateSource=resultlist,20220131_004906,"€ 275,000 kosten koper","€ 4,508    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 113.00 per month,Apartment with shared street entrance,Resale property,1987,Living area61 m²,61 m²,189 m³,2 rooms (1 bedroom),1 story,C        What does this mean?,Yes,Yes,Yes (€ 113.00 per month),Yes,Yes,Yes,no
