header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dr. Lelykade 182,2583 CN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41031125-dr-lelykade-182/?navigateSource=resultlist,20220131_213425,"€ 3,490,000 kosten koper","€ 11,331    The asking price per m² (€ 3,490,000) is calculated by dividing the asking price of the home by the living area (308 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 706.00 per month,Penthouse (apartment),Resale property,2019,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area308 m²Exterior space attached to the building38 m²,308 m²,38 m²,840 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",7 stories,7th floor,"Air conditioning, alarm installation, outdoor awning, smart home, elevator, mechanical ventilation, flue, sliding door, solar collectors and solar panels",Not available,Completely insulated,CH boiler,CH boiler,"Combination boiler, in ownership",Full ownership,"On navigable waterway, in residential district, freestanding location, unobstructed surrounding view and seaview",Storage box,Electricity,Completely insulated,Basement,2 cars,Electrical door,Paid parking and public parking,Yes,Yes,Yes (€ 706.00 per month),Yes,Yes,Yes,no
