header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Frankenburg 54,2235 AR Valkenburg (ZH)        ,https://www.funda.nl/en/koop/valkenburg-zh/huis-88033245-frankenburg-54/?navigateSource=resultlist,20220129_204749,"€ 399,000 kosten koper","€ 3,381    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1967,With carpets and curtains,Gable roof covered with plastic and roof tiles,Living area118 m²Other space inside the building6 m²External storage space16 m²,118 m²,6 m²,16 m²,217 m²,421 m³,6 rooms (5 bedrooms),1 separate toilet,3 stories and a attic,TV via cable,C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2020, in ownership)",217 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"83 m² (15 meter deep and 5,5 meter broad)",Located at the east accessible via the rear,Detached brick storage,Electricity,Public parking,no
