header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijnbaansgracht 20 hs,1015 GN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695489-lijnbaansgracht-20-hs/?navigateSource=resultlist,20220128_063332,"€ 725,000 kosten koper","€ 9,416    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area77 m²Exterior space attached to the building8 m²,77 m²,8 m²,258 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,Ground floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside a quiet road, alongside water, in center and in residential district",Back garden,8 m² (4 meter deep and 2 meter broad),Located at the east,Built-in,Paid parking and resident's parking permits,Yes,No,Yes,No,No,Yes,no
