header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Madurastraat 59 -C,1094 GG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42512399-madurastraat-59-c/?navigateSource=resultlist,20220129_100656,"€ 400,000 kosten koper","€ 7,273    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 150.00 per month,Upstairs apartment (apartment),Resale property,1912,Flat roof covered with asphalt roofing,Living area55 m²Exterior space attached to the building6 m²,55 m²,6 m²,187 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
