header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Deventer Kunstweg 21,7141 JC Groenlo        ,https://www.funda.nl/en/koop/groenlo/huis-42544669-deventer-kunstweg-21/?navigateSource=resultlist,20220129_161219,"€ 519,000 kosten koper","€ 2,805    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 519,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1970,Gable roof covered with roof tiles,Living area185 m²Exterior space attached to the building25 m²External storage space102 m²,185 m²,25 m²,102 m²,"10,270 m²",678 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,"Optical fibre, passive ventilation system, rolldown shutters and flue",D        What does this mean?,Partly double glazed and insulated walls,CH boiler,CH boiler,"ATAG (gas-fired combination boiler from 2011, in ownership)",10.270 m²,Full ownership,Outside the built-up area and unobstructed surrounding view,Surrounded by garden,Built-in,Carport and detached brick garage,2 cars,Loft,Parking on private property,no
