header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Voldersdreef 44,6216 TE Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-88904820-voldersdreef-44/?navigateSource=resultlist,20220128_135701,"€ 340,000 kosten koper","€ 2,833    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1965,Gable roof covered with roof tiles,Living area120 m²Other space inside the building24 m²External storage space22 m²,120 m²,24 m²,22 m²,232 m²,390 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Outdoor awning, mechanical ventilation and rolldown shutters",D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2021, in ownership)",232 m²,Full ownership,Back garden and front garden,"95 m² (10 meter deep and 9,5 meter broad)",Located at the southwest accessible via the rear,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
