header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Facilities,error
Oostmoer 28,4709 BE Nispen        ,https://www.funda.nl/en/koop/nispen/huis-42681633-oostmoer-28/?navigateSource=resultlist,20220128_084847,"€ 675,000 kosten koper","€ 3,857    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (175 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,2002,Gable roof covered with roof tiles,Living area175 m²Other space inside the building50 m²Exterior space attached to the building16 m²External storage space12 m²,175 m²,50 m²,16 m²,12 m²,613 m²,810 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,A        What does this mean?,Double glazing and completely insulated,CH boiler,Gas-fired boiler,"2002, in ownership",613 m²,Full ownership,Surrounded by garden,Attached wooden storage,Built-in,1 car,"Electrical door, electricity and heating",no
