header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,error
Lage Zegstraat Bouwnummer 6,4735 SX Zegge        ,https://www.funda.nl/en/koop/zegge/huis-41103648-lage-zegstraat-bouwnummer-6/?navigateSource=resultlist,20220129_042154,"€ 515,000 vrij op naam","€ 2,994    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2021,Gable roof covered with roof tiles,Living area172 m²External storage space17 m²,172 m²,17 m²,350 m²,617 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,"Geothermal heating, complete floor heating, heat recovery unit and heat pump",Water heater,350 m² (part of parcel),Full ownership,"Back garden, front garden and side garden","172 m² (16,08 meter deep and 10,7 meter broad)",Located at the southeast accessible via the rear,Attached brick garage,1 car,Electricity,no
