header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,error
Nico Jessekade 165,1087 MR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42587401-nico-jessekade-165/?navigateSource=resultlist,20220130_224240,"€ 1,475,000 kosten koper","€ 6,385    The asking price per m² (€ 1,475,000) is calculated by dividing the asking price of the home by the living area (231 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2016,Flat roof covered with asphalt roofing,Living area231 m²Exterior space attached to the building34 m²,231 m²,34 m²,214 m²,868 m³,8 rooms (6 bedrooms),4 bathrooms and 1 separate toilet,"Bath, 3 showers and 4 toilets",4 stories,"Mechanical ventilation, flue, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Fireplace and district heating,Central facility,214 m²,Municipal long-term lease,Paid until 15-05-2066,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view","Back garden, front garden and sun terrace","77 m² (12 meter deep and 6,4 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached wooden storage,"Electricity, heating and running water",Completely insulated,Possibility for garage and parking place,Completely insulated,no
