header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Leidseweg 50,3531 BC Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42537291-leidseweg-50/?navigateSource=resultlist,20220131_164413,"€ 1,190,000 kosten koper","€ 6,839    The asking price per m² (€ 1,190,000) is calculated by dividing the asking price of the home by the living area (174 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1910,Living area174 m²Other space inside the building11 m²Exterior space attached to the building26 m²,174 m²,11 m²,26 m²,193 m²,674 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Remeha CV 6 (gas-fired combination boiler from 2021, in ownership)",193 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden,"79 m² (14,4 meter deep and 5,5 meter broad)",Located at the southeast,Roof terrace present,Detached brick storage,Electricity,"Double glazing, insulated walls and floor insulation",Paid parking and resident's parking permits,no
