header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
bnr 31 | Tussenwoning | type S02 (Bouwnr. 31),5645 KT Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-41295805-bnr-31-tussenwoning-type-s02-bouwnr-31/?navigateSource=resultlist,20220201_005256,"€ 440,000 vrij op naam","€ 3,121    The asking price per m² (€ 440,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2021,Shed roof,Woningborg garantiecertificaat,Living area141 m²External storage space5 m²,141 m²,5 m²,117 m²,586 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Mechanical ventilation and solar panels,A        What does this mean?,Double glazing and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,117 m²,Full ownership,Back garden and front garden,Detached wooden storage,Electricity,Parking place,Parking on private property,no
