header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Huigsloterdijk 78 .,2156 LG Weteringbrug        ,https://www.funda.nl/en/koop/weteringbrug/huis-42566683-huigsloterdijk-78/?navigateSource=resultlist,20220129_164602,"€ 925,000 vrij op naam","€ 6,607    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2022,Accessible for seniors,Gable roof covered with roof tiles,Living area140 m²Other space inside the building70 m²Exterior space attached to the building15 m²,140 m²,70 m²,15 m²,504 m²,668 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories and a loft,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler, in ownership",504 m²,Full ownership,"On navigable waterway, alongside water and unobstructed surrounding view",Surrounded by garden,Roof terrace present,Built-in,2 cars,"Electrical door, electricity, heating and running water","Roof insulation, insulated walls and floor insulation",Parking on private property,no
