header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doldersestraat 27,2574 TA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42658736-doldersestraat-27/?navigateSource=resultlist,20220131_232205,"€ 275,000 kosten koper","€ 3,526    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available in consultation,€ 40.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Living area78 m²Exterior space attached to the building19 m²,78 m²,19 m²,205 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha  Avanta HR (gas-fired combination boiler from 2015, in ownership)",Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"39 m² (8,63 meter deep and 4,55 meter broad)",Located at the southwest accessible via the rear,Attached wooden storage,Electricity and heating,Yes,Yes,Yes (€ 40.00 per month),Yes,No,Yes,no
